X,Y
437,0.4563716
438,0.4563716
439,0.4563716
440,0.4563716
441,0.4563716
442,0.4563716
443,0.4563716
444,0.4563716
445,0.4563716
446,0.4563716
447,0.4563716
448,0.3935776
449,0.3935776
450,0.3935776
451,0.3935776
452,0.3935776
453,0.3935776
454,0.3935776
455,0.3935776
456,0.3935776
457,0.3935776
458,0.3935776
459,0.3935776
460,0.3935776
461,0.3935776
462,0.3935776
463,0.3935776
464,0.34990662
465,0.34990662
466,0.34990662
467,0.34990662
468,0.34990662
469,0.34990662
470,0.34990662
471,0.34990662
472,0.34990662
473,0.34990662
474,0.34990662
475,0.34990662
476,0.34990662
477,0.34990662
478,0.34990662
479,0.34990662
480,0.35731864
481,0.35731864
482,0.35731864
483,0.35731864
484,0.35731864
485,0.35731864
486,0.35731864
487,0.35731864
488,0.35731864
489,0.35731864
490,0.35731864
491,0.35731864
492,0.35731864
493,0.35731864
494,0.35731864
495,0.35731864
496,0.3917267
497,0.3917267
498,0.3917267
499,0.3917267
500,0.3917267
501,0.3917267
502,0.3917267
503,0.3917267
504,0.3917267
505,0.3917267
506,0.3917267
507,0.3917267
508,0.3917267
509,0.3917267
510,0.3917267
511,0.3917267
512,0.42146236
513,0.42146236
514,0.42146236
515,0.42146236
516,0.42146236
517,0.42146236
518,0.42146236
519,0.42146236
520,0.42146236
521,0.42146236
522,0.42146236
523,0.42146236
524,0.42146236
525,0.42146236
526,0.42146236
527,0.42146236
528,0.49026737
529,0.49026737
530,0.49026737
531,0.49026737
532,0.49026737
533,0.49026737
534,0.49026737
535,0.49026737
536,0.49026737
537,0.49026737
538,0.49026737
539,0.49026737
540,0.49026737
541,0.49026737
542,0.49026737
543,0.49026737
544,0.56647015
545,0.56647015
546,0.56647015
547,0.56647015
548,0.56647015
549,0.56647015
550,0.56647015
551,0.56647015
552,0.56647015
553,0.56647015
554,0.56647015
555,0.56647015
556,0.56647015
557,0.56647015
558,0.56647015
559,0.56647015
560,0.6030332
561,0.6030332
562,0.6030332
563,0.6030332
564,0.6030332
565,0.6030332
566,0.6030332
567,0.6030332
568,0.6030332
569,0.6030332
570,0.6030332
571,0.6030332
572,0.6030332
573,0.6030332
574,0.6030332
575,0.6030332
576,0.58455855
577,0.58455855
578,0.58455855
579,0.58455855
580,0.58455855
581,0.58455855
582,0.58455855
583,0.58455855
584,0.58455855
585,0.58455855
586,0.58455855
587,0.58455855
588,0.58455855
589,0.58455855
590,0.58455855
591,0.58455855
592,0.47046754
593,0.47046754
594,0.47046754
595,0.47046754
596,0.47046754
597,0.47046754
598,0.47046754
599,0.47046754
600,0.47046754
601,0.47046754
602,0.47046754
603,0.47046754
604,0.47046754
605,0.47046754
606,0.47046754
607,0.47046754
608,0.25822592
609,0.25822592
610,0.25822592
611,0.25822592
612,0.25822592
613,0.25822592
614,0.25822592
615,0.25822592
616,0.25822592
617,0.25822592
618,0.25822592
619,0.25822592
620,0.25822592
621,0.25822592
622,0.25822592
623,0.25822592
