X,Y
437,0.57584035
438,0.57584035
439,0.57584035
440,0.57584035
441,0.57584035
442,0.57584035
443,0.57584035
444,0.57584035
445,0.57584035
446,0.57584035
447,0.57584035
448,0.44678107
449,0.44678107
450,0.44678107
451,0.44678107
452,0.44678107
453,0.44678107
454,0.44678107
455,0.44678107
456,0.44678107
457,0.44678107
458,0.44678107
459,0.44678107
460,0.44678107
461,0.44678107
462,0.44678107
463,0.44678107
464,0.40683112
465,0.40683112
466,0.40683112
467,0.40683112
468,0.40683112
469,0.40683112
470,0.40683112
471,0.40683112
472,0.40683112
473,0.40683112
474,0.40683112
475,0.40683112
476,0.40683112
477,0.40683112
478,0.40683112
479,0.40683112
480,0.37299347
481,0.37299347
482,0.37299347
483,0.37299347
484,0.37299347
485,0.37299347
486,0.37299347
487,0.37299347
488,0.37299347
489,0.37299347
490,0.37299347
491,0.37299347
492,0.37299347
493,0.37299347
494,0.37299347
495,0.37299347
496,0.34368244
497,0.34368244
498,0.34368244
499,0.34368244
500,0.34368244
501,0.34368244
502,0.34368244
503,0.34368244
504,0.34368244
505,0.34368244
506,0.34368244
507,0.34368244
508,0.34368244
509,0.34368244
510,0.34368244
511,0.34368244
512,0.29629472
513,0.29629472
514,0.29629472
515,0.29629472
516,0.29629472
517,0.29629472
518,0.29629472
519,0.29629472
520,0.29629472
521,0.29629472
522,0.29629472
523,0.29629472
524,0.29629472
525,0.29629472
526,0.29629472
527,0.29629472
528,0.34812608
529,0.34812608
530,0.34812608
531,0.34812608
532,0.34812608
533,0.34812608
534,0.34812608
535,0.34812608
536,0.34812608
537,0.34812608
538,0.34812608
539,0.34812608
540,0.34812608
541,0.34812608
542,0.34812608
543,0.34812608
544,0.40474126
545,0.40474126
546,0.40474126
547,0.40474126
548,0.40474126
549,0.40474126
550,0.40474126
551,0.40474126
552,0.40474126
553,0.40474126
554,0.40474126
555,0.40474126
556,0.40474126
557,0.40474126
558,0.40474126
559,0.40474126
560,0.45861626
561,0.45861626
562,0.45861626
563,0.45861626
564,0.45861626
565,0.45861626
566,0.45861626
567,0.45861626
568,0.45861626
569,0.45861626
570,0.45861626
571,0.45861626
572,0.45861626
573,0.45861626
574,0.45861626
575,0.45861626
576,0.4656217
577,0.4656217
578,0.4656217
579,0.4656217
580,0.4656217
581,0.4656217
582,0.4656217
583,0.4656217
584,0.4656217
585,0.4656217
586,0.4656217
587,0.4656217
588,0.4656217
589,0.4656217
590,0.4656217
591,0.4656217
592,0.4416403
593,0.4416403
594,0.4416403
595,0.4416403
596,0.4416403
597,0.4416403
598,0.4416403
599,0.4416403
600,0.4416403
601,0.4416403
602,0.4416403
603,0.4416403
604,0.4416403
605,0.4416403
606,0.4416403
607,0.4416403
608,0.41405645
609,0.41405645
610,0.41405645
611,0.41405645
612,0.41405645
613,0.41405645
614,0.41405645
615,0.41405645
616,0.41405645
617,0.41405645
618,0.41405645
619,0.41405645
620,0.41405645
621,0.41405645
622,0.41405645
623,0.41405645
624,0.43437752
625,0.43437752
626,0.43437752
627,0.43437752
628,0.43437752
629,0.43437752
630,0.43437752
631,0.43437752
632,0.43437752
633,0.43437752
634,0.43437752
635,0.43437752
636,0.43437752
637,0.43437752
638,0.43437752
639,0.43437752
640,0.4125991
641,0.4125991
642,0.4125991
643,0.4125991
644,0.4125991
645,0.4125991
646,0.4125991
647,0.4125991
648,0.4125991
649,0.4125991
650,0.4125991
651,0.4125991
652,0.4125991
653,0.4125991
654,0.4125991
655,0.4125991
656,0.37736002
657,0.37736002
658,0.37736002
659,0.37736002
660,0.37736002
661,0.37736002
662,0.37736002
663,0.37736002
664,0.37736002
665,0.37736002
666,0.37736002
667,0.37736002
668,0.37736002
669,0.37736002
670,0.37736002
671,0.37736002
672,0.36102208
673,0.36102208
674,0.36102208
675,0.36102208
676,0.36102208
677,0.36102208
678,0.36102208
679,0.36102208
680,0.36102208
681,0.36102208
682,0.36102208
683,0.36102208
684,0.36102208
685,0.36102208
686,0.36102208
687,0.36102208
688,0.5014003
689,0.5014003
690,0.5014003
691,0.5014003
692,0.5014003
693,0.5014003
694,0.5014003
695,0.5014003
696,0.5014003
697,0.5014003
698,0.5014003
699,0.5014003
700,0.5014003
701,0.5014003
702,0.5014003
703,0.5014003
704,0.62761635
705,0.62761635
706,0.62761635
707,0.62761635
708,0.62761635
709,0.62761635
710,0.62761635
711,0.62761635
712,0.62761635
713,0.62761635
714,0.62761635
715,0.62761635
716,0.62761635
717,0.62761635
718,0.62761635
719,0.62761635
720,0.6000499
721,0.6000499
722,0.6000499
723,0.6000499
724,0.6000499
725,0.6000499
726,0.6000499
727,0.6000499
728,0.6000499
729,0.6000499
730,0.6000499
731,0.6000499
732,0.6000499
733,0.6000499
734,0.6000499
735,0.6000499
736,0.47604236
737,0.47604236
738,0.47604236
739,0.47604236
740,0.47604236
741,0.47604236
742,0.47604236
743,0.47604236
744,0.47604236
745,0.47604236
746,0.47604236
747,0.47604236
748,0.47604236
749,0.47604236
750,0.47604236
751,0.47604236
752,0.3646952
753,0.3646952
754,0.3646952
755,0.3646952
756,0.3646952
757,0.3646952
758,0.3646952
759,0.3646952
760,0.3646952
761,0.3646952
762,0.3646952
763,0.3646952
764,0.3646952
765,0.3646952
766,0.3646952
767,0.3646952
