X,Y
439,0.34790477
440,0.34790477
441,0.34790477
442,0.34790477
443,0.34790477
444,0.34790477
445,0.34790477
446,0.34790477
447,0.34790477
448,0.32326448
449,0.32326448
450,0.32326448
451,0.32326448
452,0.32326448
453,0.32326448
454,0.32326448
455,0.32326448
456,0.32326448
457,0.32326448
458,0.32326448
459,0.32326448
460,0.32326448
461,0.32326448
462,0.32326448
463,0.32326448
464,0.27258214
465,0.27258214
466,0.27258214
467,0.27258214
468,0.27258214
469,0.27258214
470,0.27258214
471,0.27258214
472,0.27258214
473,0.27258214
474,0.27258214
475,0.27258214
476,0.27258214
477,0.27258214
478,0.27258214
479,0.27258214
