X,Y
436,1.0
437,1.0
438,1.0
439,1.0
440,1.0
441,1.0
442,1.0
443,1.0
444,1.0
445,1.0
446,1.0
447,1.0
448,0.9359937
449,0.9359937
450,0.9359937
451,0.9359937
452,0.9359937
453,0.9359937
454,0.9359937
455,0.9359937
456,0.9359937
457,0.9359937
458,0.9359937
459,0.9359937
460,0.9359937
461,0.9359937
462,0.9359937
463,0.9359937
464,0.86341137
465,0.86341137
466,0.86341137
467,0.86341137
468,0.86341137
469,0.86341137
470,0.86341137
471,0.86341137
472,0.86341137
473,0.86341137
474,0.86341137
475,0.86341137
476,0.86341137
477,0.86341137
478,0.86341137
479,0.86341137
480,0.7231858
481,0.7231858
482,0.7231858
483,0.7231858
484,0.7231858
485,0.7231858
486,0.7231858
487,0.7231858
488,0.7231858
489,0.7231858
490,0.7231858
491,0.7231858
492,0.7231858
493,0.7231858
494,0.7231858
495,0.7231858
496,0.6914835
497,0.6914835
498,0.6914835
499,0.6914835
500,0.6914835
501,0.6914835
502,0.6914835
503,0.6914835
504,0.6914835
505,0.6914835
506,0.6914835
507,0.6914835
508,0.6914835
509,0.6914835
510,0.6914835
511,0.6914835
512,0.738585
513,0.738585
514,0.738585
515,0.738585
516,0.738585
517,0.738585
518,0.738585
519,0.738585
520,0.738585
521,0.738585
522,0.738585
523,0.738585
524,0.738585
525,0.738585
526,0.738585
527,0.738585
528,0.80387455
529,0.80387455
530,0.80387455
531,0.80387455
532,0.80387455
533,0.80387455
534,0.80387455
535,0.80387455
536,0.80387455
537,0.80387455
538,0.80387455
539,0.80387455
540,0.80387455
541,0.80387455
542,0.80387455
543,0.80387455
544,0.6847542
545,0.6847542
546,0.6847542
547,0.6847542
548,0.6847542
549,0.6847542
550,0.6847542
551,0.6847542
552,0.6847542
553,0.6847542
554,0.6847542
555,0.6847542
556,0.6847542
557,0.6847542
558,0.6847542
559,0.6847542
560,0.5625209
561,0.5625209
562,0.5625209
563,0.5625209
564,0.5625209
565,0.5625209
566,0.5625209
567,0.5625209
568,0.5625209
569,0.5625209
570,0.5625209
571,0.5625209
572,0.5625209
573,0.5625209
574,0.5625209
575,0.5625209
576,0.53059787
577,0.53059787
578,0.53059787
579,0.53059787
580,0.53059787
581,0.53059787
582,0.53059787
583,0.53059787
584,0.53059787
585,0.53059787
586,0.53059787
587,0.53059787
588,0.53059787
589,0.53059787
590,0.53059787
591,0.53059787
592,0.50694627
593,0.50694627
594,0.50694627
595,0.50694627
596,0.50694627
597,0.50694627
598,0.50694627
599,0.50694627
600,0.50694627
601,0.50694627
602,0.50694627
603,0.50694627
604,0.50694627
605,0.50694627
606,0.50694627
607,0.50694627
608,0.50612456
609,0.50612456
610,0.50612456
611,0.50612456
612,0.50612456
613,0.50612456
614,0.50612456
615,0.50612456
616,0.50612456
617,0.50612456
618,0.50612456
619,0.50612456
620,0.50612456
621,0.50612456
622,0.50612456
623,0.50612456
624,0.48313057
625,0.48313057
626,0.48313057
627,0.48313057
628,0.48313057
629,0.48313057
630,0.48313057
631,0.48313057
632,0.48313057
633,0.48313057
634,0.48313057
635,0.48313057
636,0.48313057
637,0.48313057
638,0.48313057
639,0.48313057
640,0.43334654
641,0.43334654
642,0.43334654
643,0.43334654
644,0.43334654
645,0.43334654
646,0.43334654
647,0.43334654
648,0.43334654
649,0.43334654
650,0.43334654
651,0.43334654
652,0.43334654
653,0.43334654
654,0.43334654
655,0.43334654
656,0.4368774
657,0.4368774
658,0.4368774
659,0.4368774
660,0.4368774
661,0.4368774
662,0.4368774
663,0.4368774
664,0.4368774
665,0.4368774
666,0.4368774
667,0.4368774
668,0.4368774
669,0.4368774
670,0.4368774
671,0.4368774
672,0.4206539
673,0.4206539
674,0.4206539
675,0.4206539
676,0.4206539
677,0.4206539
678,0.4206539
679,0.4206539
680,0.4206539
681,0.4206539
682,0.4206539
683,0.4206539
684,0.4206539
685,0.4206539
686,0.4206539
687,0.4206539
688,0.42752105
689,0.42752105
690,0.42752105
691,0.42752105
692,0.42752105
693,0.42752105
694,0.42752105
695,0.42752105
696,0.42752105
697,0.42752105
698,0.42752105
699,0.42752105
700,0.42752105
701,0.42752105
702,0.42752105
703,0.42752105
704,0.4049944
705,0.4049944
706,0.4049944
707,0.4049944
708,0.4049944
709,0.4049944
710,0.4049944
711,0.4049944
712,0.4049944
713,0.4049944
714,0.4049944
715,0.4049944
716,0.4049944
717,0.4049944
718,0.4049944
719,0.4049944
720,0.39700073
721,0.39700073
722,0.39700073
723,0.39700073
724,0.39700073
725,0.39700073
726,0.39700073
727,0.39700073
728,0.39700073
729,0.39700073
730,0.39700073
731,0.39700073
732,0.39700073
733,0.39700073
734,0.39700073
735,0.39700073
736,0.41047928
737,0.41047928
738,0.41047928
739,0.41047928
740,0.41047928
741,0.41047928
742,0.41047928
743,0.41047928
744,0.41047928
745,0.41047928
746,0.41047928
747,0.41047928
748,0.41047928
749,0.41047928
750,0.41047928
751,0.41047928
752,0.4152283
753,0.4152283
754,0.4152283
755,0.4152283
756,0.4152283
757,0.4152283
758,0.4152283
759,0.4152283
760,0.4152283
761,0.4152283
762,0.4152283
763,0.4152283
764,0.4152283
765,0.4152283
766,0.4152283
767,0.4152283
768,0.37790036
769,0.37790036
770,0.37790036
771,0.37790036
772,0.37790036
773,0.37790036
774,0.37790036
775,0.37790036
776,0.37790036
777,0.37790036
778,0.37790036
779,0.37790036
780,0.37790036
781,0.37790036
782,0.37790036
783,0.37790036
784,0.35000223
785,0.35000223
786,0.35000223
787,0.35000223
788,0.35000223
789,0.35000223
790,0.35000223
791,0.35000223
792,0.35000223
793,0.35000223
794,0.35000223
795,0.35000223
796,0.35000223
797,0.35000223
798,0.35000223
799,0.35000223
800,0.33371365
801,0.33371365
802,0.33371365
803,0.33371365
804,0.33371365
805,0.33371365
806,0.33371365
807,0.33371365
808,0.33371365
809,0.33371365
810,0.33371365
811,0.33371365
812,0.33371365
813,0.33371365
814,0.33371365
815,0.33371365
816,0.3278729
817,0.3278729
818,0.3278729
819,0.3278729
820,0.3278729
821,0.3278729
822,0.3278729
823,0.3278729
824,0.3278729
825,0.3278729
826,0.3278729
827,0.3278729
828,0.3278729
829,0.3278729
830,0.3278729
831,0.3278729
832,0.34505448
833,0.34505448
834,0.34505448
835,0.34505448
836,0.34505448
837,0.34505448
838,0.34505448
839,0.34505448
840,0.34505448
841,0.34505448
842,0.34505448
843,0.34505448
844,0.34505448
845,0.34505448
846,0.34505448
847,0.34505448
848,0.36850744
849,0.36850744
850,0.36850744
851,0.36850744
852,0.36850744
853,0.36850744
854,0.36850744
855,0.36850744
856,0.36850744
857,0.36850744
858,0.36850744
859,0.36850744
860,0.36850744
861,0.36850744
862,0.36850744
863,0.36850744
864,0.37346247
865,0.37346247
866,0.37346247
867,0.37346247
868,0.37346247
869,0.37346247
870,0.37346247
871,0.37346247
872,0.37346247
873,0.37346247
874,0.37346247
875,0.37346247
876,0.37346247
877,0.37346247
878,0.37346247
879,0.37346247
880,0.3985893
881,0.3985893
882,0.3985893
883,0.3985893
884,0.3985893
885,0.3985893
886,0.3985893
887,0.3985893
888,0.3985893
889,0.3985893
890,0.3985893
891,0.3985893
892,0.3985893
893,0.3985893
894,0.3985893
895,0.3985893
896,0.45890537
897,0.45890537
898,0.45890537
899,0.45890537
900,0.45890537
901,0.45890537
902,0.45890537
903,0.45890537
904,0.45890537
905,0.45890537
906,0.45890537
907,0.45890537
908,0.45890537
909,0.45890537
910,0.45890537
911,0.45890537
912,0.48331338
913,0.48331338
914,0.48331338
915,0.48331338
916,0.48331338
917,0.48331338
918,0.48331338
919,0.48331338
920,0.48331338
921,0.48331338
922,0.48331338
923,0.48331338
924,0.48331338
925,0.48331338
926,0.48331338
927,0.48331338
928,0.46479744
929,0.46479744
930,0.46479744
931,0.46479744
932,0.46479744
933,0.46479744
934,0.46479744
935,0.46479744
936,0.46479744
937,0.46479744
938,0.46479744
939,0.46479744
940,0.46479744
941,0.46479744
942,0.46479744
943,0.46479744
944,0.45930174
945,0.45930174
946,0.45930174
947,0.45930174
948,0.45930174
949,0.45930174
950,0.45930174
951,0.45930174
952,0.45930174
953,0.45930174
954,0.45930174
955,0.45930174
956,0.45930174
957,0.45930174
958,0.45930174
959,0.45930174
960,0.44545767
961,0.44545767
962,0.44545767
963,0.44545767
964,0.44545767
965,0.44545767
966,0.44545767
967,0.44545767
968,0.44545767
969,0.44545767
970,0.44545767
971,0.44545767
972,0.44545767
973,0.44545767
974,0.44545767
975,0.44545767
976,0.43171215
977,0.43171215
978,0.43171215
979,0.43171215
980,0.43171215
981,0.43171215
982,0.43171215
983,0.43171215
984,0.43171215
985,0.43171215
986,0.43171215
987,0.43171215
988,0.43171215
989,0.43171215
990,0.43171215
991,0.43171215
992,0.44584492
993,0.44584492
994,0.44584492
995,0.44584492
996,0.44584492
997,0.44584492
998,0.44584492
999,0.44584492
1000,0.44584492
1001,0.44584492
1002,0.44584492
1003,0.44584492
1004,0.44584492
1005,0.44584492
1006,0.44584492
1007,0.44584492
1008,0.43335962
1009,0.43335962
1010,0.43335962
1011,0.43335962
1012,0.43335962
1013,0.43335962
1014,0.43335962
1015,0.43335962
1016,0.43335962
1017,0.43335962
1018,0.43335962
1019,0.43335962
1020,0.43335962
1021,0.43335962
1022,0.43335962
1023,0.43335962
1024,0.38841024
1025,0.38841024
1026,0.38841024
1027,0.38841024
1028,0.38841024
1029,0.38841024
1030,0.38841024
1031,0.38841024
1032,0.38841024
1033,0.38841024
1034,0.38841024
1035,0.38841024
1036,0.38841024
1037,0.38841024
1038,0.38841024
1039,0.38841024
1040,0.3629556
1041,0.3629556
1042,0.3629556
1043,0.3629556
1044,0.3629556
1045,0.3629556
1046,0.3629556
1047,0.3629556
1048,0.3629556
1049,0.3629556
1050,0.3629556
1051,0.3629556
1052,0.3629556
1053,0.3629556
1054,0.3629556
1055,0.3629556
1056,0.31236476
1057,0.31236476
1058,0.31236476
1059,0.31236476
1060,0.31236476
1061,0.31236476
1062,0.31236476
1063,0.31236476
1064,0.31236476
1065,0.31236476
1066,0.31236476
1067,0.31236476
1068,0.31236476
1069,0.31236476
1070,0.31236476
1071,0.31236476
