X,Y
192,0.12354824
193,0.12354824
194,0.12354824
195,0.12354824
196,0.12354824
197,0.12354824
198,0.12354824
199,0.12354824
200,0.12354824
201,0.12354824
202,0.12354824
203,0.12354824
204,0.12354824
205,0.12354824
206,0.12354824
207,0.12354824
208,0.0740184
209,0.0740184
210,0.0740184
211,0.0740184
212,0.0740184
213,0.0740184
214,0.0740184
215,0.0740184
216,0.0740184
217,0.0740184
218,0.0740184
219,0.0740184
220,0.0740184
221,0.0740184
222,0.0740184
223,0.0740184
224,0.08530715
225,0.08530715
226,0.08530715
227,0.08530715
228,0.08530715
229,0.08530715
230,0.08530715
231,0.08530715
232,0.08530715
233,0.08530715
234,0.08530715
235,0.08530715
236,0.08530715
237,0.08530715
238,0.08530715
239,0.08530715
240,0.09476665
241,0.09476665
242,0.09476665
243,0.09476665
244,0.09476665
245,0.09476665
246,0.09476665
247,0.09476665
248,0.09476665
249,0.09476665
250,0.09476665
251,0.09476665
252,0.09476665
253,0.09476665
254,0.09476665
255,0.09476665
256,0.12679158
257,0.12679158
258,0.12679158
259,0.12679158
260,0.12679158
261,0.12679158
262,0.12679158
263,0.12679158
264,0.12679158
265,0.12679158
266,0.12679158
267,0.12679158
268,0.12679158
269,0.12679158
270,0.12679158
271,0.12679158
272,0.15645482
273,0.15645482
274,0.15645482
275,0.15645482
276,0.15645482
277,0.15645482
278,0.15645482
279,0.15645482
280,0.15645482
281,0.15645482
282,0.15645482
283,0.15645482
284,0.15645482
285,0.15645482
286,0.15645482
287,0.15645482
288,0.18665658
289,0.18665658
290,0.18665658
291,0.18665658
292,0.18665658
293,0.18665658
294,0.18665658
295,0.18665658
296,0.18665658
297,0.18665658
298,0.18665658
299,0.18665658
300,0.18665658
301,0.18665658
302,0.18665658
303,0.18665658
304,0.22243556
305,0.22243556
306,0.22243556
307,0.22243556
308,0.22243556
309,0.22243556
310,0.22243556
311,0.22243556
312,0.22243556
313,0.22243556
314,0.22243556
315,0.22243556
316,0.22243556
317,0.22243556
318,0.22243556
319,0.22243556
320,0.21234263
321,0.21234263
322,0.21234263
323,0.21234263
324,0.21234263
325,0.21234263
326,0.21234263
327,0.21234263
328,0.21234263
329,0.21234263
330,0.21234263
331,0.21234263
332,0.21234263
333,0.21234263
334,0.21234263
335,0.21234263
336,0.17512837
337,0.17512837
338,0.17512837
339,0.17512837
340,0.17512837
341,0.17512837
342,0.17512837
343,0.17512837
344,0.17512837
345,0.17512837
346,0.17512837
347,0.17512837
348,0.17512837
349,0.17512837
350,0.17512837
351,0.17512837
352,0.17362063
353,0.17362063
354,0.17362063
355,0.17362063
356,0.17362063
357,0.17362063
358,0.17362063
359,0.17362063
360,0.17362063
361,0.17362063
362,0.17362063
363,0.17362063
364,0.17362063
365,0.17362063
366,0.17362063
367,0.17362063
368,0.13844216
369,0.13844216
370,0.13844216
371,0.13844216
372,0.13844216
373,0.13844216
374,0.13844216
375,0.13844216
376,0.13844216
377,0.13844216
378,0.13844216
379,0.13844216
380,0.13844216
381,0.13844216
382,0.13844216
383,0.13844216
384,0.12945694
385,0.12945694
386,0.12945694
387,0.12945694
388,0.12945694
389,0.12945694
390,0.12945694
391,0.12945694
392,0.12945694
393,0.12945694
394,0.12945694
395,0.12945694
396,0.12945694
397,0.12945694
398,0.12945694
399,0.12945694
400,0.11429476
401,0.11429476
402,0.11429476
403,0.11429476
404,0.11429476
405,0.11429476
406,0.11429476
407,0.11429476
408,0.11429476
409,0.11429476
410,0.11429476
411,0.11429476
412,0.11429476
413,0.11429476
414,0.11429476
415,0.11429476
416,0.07077192
417,0.07077192
418,0.07077192
419,0.07077192
420,0.07077192
421,0.07077192
422,0.07077192
423,0.07077192
424,0.07077192
425,0.07077192
426,0.07077192
427,0.07077192
428,0.07077192
429,0.07077192
430,0.07077192
431,0.07077192
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
